title,price,location,link,year,brand,model
"Ford Raptor Ranger 2025
0 km
MEMBER
Colombo, Cars
Rs 35,500,000
2 hours",35500000,"Ford Raptor Ranger 2025
0 km
MEMBER
Colombo, Cars
Rs 35,500,000
2 hours",https://ikman.lk/en/ad/ford-raptor-ranger-2025-for-sale-colombo-124,2025,Other,Unknown
"BYD Shark 6 2025
9,800 km
Colombo, Cars
Rs 24,800,000
2 hours",24800000,"BYD Shark 6 2025
9,800 km
Colombo, Cars
Rs 24,800,000
2 hours",https://ikman.lk/en/ad/byd-shark-6-2025-for-sale-colombo-4,2025,Other,Unknown
"Toyota Premio 2013
167,000 km
Colombo, Cars
Rs 10,200,000
2 hours",10200000,"Toyota Premio 2013
167,000 km
Colombo, Cars
Rs 10,200,000
2 hours",https://ikman.lk/en/ad/toyota-premio-2013-for-sale-colombo-1472,2013,Toyota,Premio
"Toyota Hilux Smart Dual Purpose 2009
360,000 km
MEMBER
Gampaha, Cars
Rs 7,490,000
2 hours",7490000,"Toyota Hilux Smart Dual Purpose 2009
360,000 km
MEMBER
Gampaha, Cars
Rs 7,490,000
2 hours",https://ikman.lk/en/ad/toyota-hilux-smart-dual-purpose-2009-for-sale-gampaha,2009,Toyota,Hilux
"Land Rover Defender 110 XS 2014
190,000 km
MEMBER
Gampaha, Cars
Rs 37,500,000
2 hours",37500000,"Land Rover Defender 110 XS 2014
190,000 km
MEMBER
Gampaha, Cars
Rs 37,500,000
2 hours",https://ikman.lk/en/ad/land-rover-defender-110-xs-2014-for-sale-gampaha-1,2014,Other,Unknown
"Honda ZRV Z X PREMIUM 2024
3,000 km
MEMBER
Colombo, Cars
Rs 18,590,000
2 hours",18590000,"Honda ZRV Z X PREMIUM 2024
3,000 km
MEMBER
Colombo, Cars
Rs 18,590,000
2 hours",https://ikman.lk/en/ad/honda-zrv-z-x-premium-2024-for-sale-colombo-1,2024,Honda,ZRV
"Toyota Vitz 2016
124,000 km
Colombo, Cars
Rs 7,200,000
2 hours",7200000,"Toyota Vitz 2016
124,000 km
Colombo, Cars
Rs 7,200,000
2 hours",https://ikman.lk/en/ad/toyota-vitz-2016-for-sale-colombo-2355,2016,Toyota,Vitz
"Mercedes Benz C200 AMGLine 2024
1,500 km
MEMBER
Colombo, Cars
Rs 33,000,000
2 hours",33000000,"Mercedes Benz C200 AMGLine 2024
1,500 km
MEMBER
Colombo, Cars
Rs 33,000,000
2 hours",https://ikman.lk/en/ad/mercedes-benz-c200-amgline-2024-for-sale-colombo-22,2024,Mercedes,Benz
"Nissan Dayz G TURBO HIGHWAY STAR 2023
18,000 km
MEMBER
Colombo, Cars
Rs 8,075,000
2 hours",8075000,"Nissan Dayz G TURBO HIGHWAY STAR 2023
18,000 km
MEMBER
Colombo, Cars
Rs 8,075,000
2 hours",https://ikman.lk/en/ad/nissan-dayz-g-turbo-highway-star-2023-for-sale-colombo,2023,Nissan,Dayz
"Mercedes Benz GLB AMGLine 2025
0 km
MEMBER
Colombo, Cars
Rs 33,000,000
2 hours",33000000,"Mercedes Benz GLB AMGLine 2025
0 km
MEMBER
Colombo, Cars
Rs 33,000,000
2 hours",https://ikman.lk/en/ad/mercedes-benz-glb-amgline-2025-for-sale-colombo-1,2025,Mercedes,Benz
"Daihatsu Taft G DARK CHROME VENTUR 2024
0 km
MEMBER
Colombo, Cars
Rs 8,390,000
2 hours",8390000,"Daihatsu Taft G DARK CHROME VENTUR 2024
0 km
MEMBER
Colombo, Cars
Rs 8,390,000
2 hours",https://ikman.lk/en/ad/daihatsu-taft-g-dark-chrome-ventur-2024-for-sale-colombo-10,2024,Other,Unknown
"Toyota Yaris X Grade 2025
0 km
MEMBER
Colombo, Cars
Rs 9,975,000
2 hours",9975000,"Toyota Yaris X Grade 2025
0 km
MEMBER
Colombo, Cars
Rs 9,975,000
2 hours",https://ikman.lk/en/ad/toyota-yaris-x-grade-2025-for-sale-colombo-57,2025,Toyota,Yaris
"Honda Vezel Z PLAY MOONROOF 10SP 2023
6,000 km
MEMBER
Colombo, Cars
Rs 18,790,000
2 hours",18790000,"Honda Vezel Z PLAY MOONROOF 10SP 2023
6,000 km
MEMBER
Colombo, Cars
Rs 18,790,000
2 hours",https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-10sp-2023-for-sale-colombo-3,2023,Honda,Vezel
"Toyota Pixis G Grade 2024
3,900 km
MEMBER
Colombo, Cars
Rs 7,450,000
2 hours",7450000,"Toyota Pixis G Grade 2024
3,900 km
MEMBER
Colombo, Cars
Rs 7,450,000
2 hours",https://ikman.lk/en/ad/toyota-pixis-g-grade-2024-for-sale-colombo-2,2024,Toyota,Pixis
"Toyota Land Cruiser Sahara V8 Bruno Fully Load 2014
175,000 km
MEMBER
Kandy, Cars
Rs 47,500,000
2 hours",47500000,"Toyota Land Cruiser Sahara V8 Bruno Fully Load 2014
175,000 km
MEMBER
Kandy, Cars
Rs 47,500,000
2 hours",https://ikman.lk/en/ad/toyota-land-cruiser-sahara-v8-bruno-fully-load-2014-for-sale-kandy,2014,Toyota,Land
"BMW X1 2019
32,400 km
Colombo, Cars
Rs 21,000,000
2 hours",21000000,"BMW X1 2019
32,400 km
Colombo, Cars
Rs 21,000,000
2 hours",https://ikman.lk/en/ad/bmw-x1-2019-for-sale-colombo-42,2019,BMW,X1
"Toyota Vitz 2018
51,160 km
Colombo, Cars
Rs 7,950,000
2 hours",7950000,"Toyota Vitz 2018
51,160 km
Colombo, Cars
Rs 7,950,000
2 hours",https://ikman.lk/en/ad/toyota-vitz-2018-for-sale-colombo-1342,2018,Toyota,Vitz
"Suzuki Alto 2014
97,882 km
Galle, Cars
Rs 3,975,000
2 hours",3975000,"Suzuki Alto 2014
97,882 km
Galle, Cars
Rs 3,975,000
2 hours",https://ikman.lk/en/ad/suzuki-alto-2014-for-sale-galle-55,2014,Suzuki,Alto
"Toyota Land Cruiser Prado SAHARA V8 2012
174,213 km
MEMBER
Gampaha, Cars
Rs 46,500,000
2 hours",46500000,"Toyota Land Cruiser Prado SAHARA V8 2012
174,213 km
MEMBER
Gampaha, Cars
Rs 46,500,000
2 hours",https://ikman.lk/en/ad/toyota-land-cruiser-prado-sahara-v8-2012-for-sale-gampaha,2012,Toyota,Land
"Suzuki Wagon R FX Petrol Safety 2024
5,500 km
MEMBER
Colombo, Cars
Rs 7,250,000
3 hours",7250000,"Suzuki Wagon R FX Petrol Safety 2024
5,500 km
MEMBER
Colombo, Cars
Rs 7,250,000
3 hours",https://ikman.lk/en/ad/suzuki-wagon-r-fx-petrol-safety-2024-for-sale-colombo-3,2024,Suzuki,Wagon
"Honda Civic EX Tech Pack 2017
130,000 km
Colombo, Cars
Rs 12,625,000
3 hours",12625000,"Honda Civic EX Tech Pack 2017
130,000 km
Colombo, Cars
Rs 12,625,000
3 hours",https://ikman.lk/en/ad/honda-civic-ex-tech-pack-2017-for-sale-colombo-17,2017,Honda,Civic
"Nissan Dayz 2016
86,590 km
Colombo, Cars
Rs 6,250,000
3 hours",6250000,"Nissan Dayz 2016
86,590 km
Colombo, Cars
Rs 6,250,000
3 hours",https://ikman.lk/en/ad/nissan-dayz-highwaystar-2016-for-sale-colombo,2016,Nissan,Dayz
"Hyundai Santa Fe 1-14 DIESEL 2015
113,000 km
MEMBER
Colombo, Cars
Rs 12,400,000
3 hours",12400000,"Hyundai Santa Fe 1-14 DIESEL 2015
113,000 km
MEMBER
Colombo, Cars
Rs 12,400,000
3 hours",https://ikman.lk/en/ad/hyundai-santa-fe-1-14-diesel-2015-for-sale-colombo,2015,Hyundai,Santa
"Toyota Vitz KSP90 2008
190,000 km
Colombo, Cars
Rs 5,225,000
3 hours",5225000,"Toyota Vitz KSP90 2008
190,000 km
Colombo, Cars
Rs 5,225,000
3 hours",https://ikman.lk/en/ad/toyota-vitz-ksp90-2008-for-sale-colombo-97,2008,Toyota,Vitz
"Toyota Premio G SUPERIOR 2014
118,452 km
MEMBER
Gampaha, Cars
Rs 11,290,000
3 hours",11290000,"Toyota Premio G SUPERIOR 2014
118,452 km
MEMBER
Gampaha, Cars
Rs 11,290,000
3 hours",https://ikman.lk/en/ad/toyota-premio-g-superior-2014-for-sale-gampaha-497,2014,Toyota,Premio
"Suzuki Maruti 2008
77,000 km
Kandy, Cars
Rs 2,360,000
3 hours",2360000,"Suzuki Maruti 2008
77,000 km
Kandy, Cars
Rs 2,360,000
3 hours",https://ikman.lk/en/ad/suzuki-maruti-motor-car-2008-for-sale-kandy,2008,Suzuki,Maruti
"Toyota Alphard Executive Lounge 2025
0 km
MEMBER
Colombo, Cars
Rs 65,000,000
3 hours",65000000,"Toyota Alphard Executive Lounge 2025
0 km
MEMBER
Colombo, Cars
Rs 65,000,000
3 hours",https://ikman.lk/en/ad/toyota-alphard-executive-lounge-2025-for-sale-colombo-50,2025,Toyota,Alphard
"Hyundai Sonata GLS 2000
207,000 km
Kurunegala, Cars
Rs 1,985,000
3 hours",1985000,"Hyundai Sonata GLS 2000
207,000 km
Kurunegala, Cars
Rs 1,985,000
3 hours",https://ikman.lk/en/ad/hyundai-sonata-gls-2000-for-sale-kurunegala,2000,Hyundai,Sonata
"Toyota Land Cruiser Prado 250 2024
600 km
MEMBER
Colombo, Cars
Rs 56,900,000
3 hours",56900000,"Toyota Land Cruiser Prado 250 2024
600 km
MEMBER
Colombo, Cars
Rs 56,900,000
3 hours",https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-2024-for-sale-colombo-87,2024,Toyota,Land
"Land Rover Defender 110 2023
10,000 km
MEMBER
Colombo, Cars
Rs 69,000,000
3 hours",69000000,"Land Rover Defender 110 2023
10,000 km
MEMBER
Colombo, Cars
Rs 69,000,000
3 hours",https://ikman.lk/en/ad/land-rover-defender-110-2023-for-sale-colombo-14,2023,Other,Unknown
"Toyota Yaris Cross Z Power Boot 2023
25,000 km
MEMBER
Gampaha, Cars
Rs 15,650,000
3 hours",15650000,"Toyota Yaris Cross Z Power Boot 2023
25,000 km
MEMBER
Gampaha, Cars
Rs 15,650,000
3 hours",https://ikman.lk/en/ad/toyota-yaris-cross-z-power-boot-2023-for-sale-gampaha,2023,Toyota,Yaris
"Suzuki Wagon R Stingray 360’ 4 way Safety 2017
119,800 km
MEMBER
Gampaha, Cars
Rs 6,850,000
3 hours",6850000,"Suzuki Wagon R Stingray 360’ 4 way Safety 2017
119,800 km
MEMBER
Gampaha, Cars
Rs 6,850,000
3 hours",https://ikman.lk/en/ad/suzuki-wagon-r-stingray-360-4-way-safety-2017-for-sale-gampaha,2017,Suzuki,Wagon
"BMW Mini Cooper 2017
29,900 km
Colombo, Cars
Rs 16,000,000
3 hours",16000000,"BMW Mini Cooper 2017
29,900 km
Colombo, Cars
Rs 16,000,000
3 hours",https://ikman.lk/en/ad/bmw-mini-cooper-1500cc-chilli-pack-2017-for-sale-colombo,2017,BMW,Mini
"Land Rover Defender 110 2023
10,000 km
MEMBER
Colombo, Cars
Rs 68,250,000
3 hours",68250000,"Land Rover Defender 110 2023
10,000 km
MEMBER
Colombo, Cars
Rs 68,250,000
3 hours",https://ikman.lk/en/ad/land-rover-defender-110-2023-for-sale-colombo-13,2023,Other,Unknown
"Suzuki Wagon R FX 2016
102,330 km
MEMBER
Colombo, Cars
Rs 5,395,000
3 hours",5395000,"Suzuki Wagon R FX 2016
102,330 km
MEMBER
Colombo, Cars
Rs 5,395,000
3 hours",https://ikman.lk/en/ad/suzuki-wagon-r-fx-2016-for-sale-colombo-716,2016,Suzuki,Wagon
"Peugeot 5008 GT sunroof CBC 2020
70,000 km
MEMBER
Colombo, Cars
Rs 16,700,000
3 hours",16700000,"Peugeot 5008 GT sunroof CBC 2020
70,000 km
MEMBER
Colombo, Cars
Rs 16,700,000
3 hours",https://ikman.lk/en/ad/peugeot-5008-gt-sunroof-cbc-2020-for-sale-colombo,2020,Other,Unknown
"Toyota Corolla Ae101 Ceres GO 2002
198,000 km
MEMBER
Colombo, Cars
Rs 4,290,000
3 hours",4290000,"Toyota Corolla Ae101 Ceres GO 2002
198,000 km
MEMBER
Colombo, Cars
Rs 4,290,000
3 hours",https://ikman.lk/en/ad/toyota-corolla-ae101-ceres-go-2002-for-sale-colombo,2002,Toyota,Corolla
"Land Rover Defender 110 2023
10,000 km
MEMBER
Colombo, Cars
Rs 68,500,000
4 hours",68500000,"Land Rover Defender 110 2023
10,000 km
MEMBER
Colombo, Cars
Rs 68,500,000
4 hours",https://ikman.lk/en/ad/land-rover-defender-110-2023-for-sale-colombo-12,2023,Other,Unknown
"Toyota Yaris G Grade Pearl 2023
34,000 km
MEMBER
Kandy, Cars
Rs 9,375,000
4 hours",9375000,"Toyota Yaris G Grade Pearl 2023
34,000 km
MEMBER
Kandy, Cars
Rs 9,375,000
4 hours",https://ikman.lk/en/ad/toyota-yaris-g-grade-pearl-2023-for-sale-kandy,2023,Toyota,Yaris
"Toyota Hilux Travo Overland plus 2026
0 km
MEMBER
Gampaha, Cars
Rs 28,500,000
4 hours",28500000,"Toyota Hilux Travo Overland plus 2026
0 km
MEMBER
Gampaha, Cars
Rs 28,500,000
4 hours",https://ikman.lk/en/ad/toyota-hilux-travo-overland-plus-2026-for-sale-gampaha-4,2026,Toyota,Hilux
"Land Rover Range Sport P400e HSE 2020
75,000 km
MEMBER
Gampaha, Cars
Rs 47,950,000
4 hours",47950000,"Land Rover Range Sport P400e HSE 2020
75,000 km
MEMBER
Gampaha, Cars
Rs 47,950,000
4 hours",https://ikman.lk/en/ad/land-rover-range-sport-p400e-hse-2020-for-sale-gampaha,2020,Other,Unknown
"Suzuki Fronx Alpha 2026
0 km
MEMBER
Kurunegala, Cars
Rs 11,300,000
4 hours",11300000,"Suzuki Fronx Alpha 2026
0 km
MEMBER
Kurunegala, Cars
Rs 11,300,000
4 hours",https://ikman.lk/en/ad/suzuki-fronx-alpha-2026-for-sale-kurunegala-1,2026,Suzuki,Fronx
"Toyota Raize Z 2025
0 km
MEMBER
Gampaha, Cars
Rs 14,175,000
4 hours",14175000,"Toyota Raize Z 2025
0 km
MEMBER
Gampaha, Cars
Rs 14,175,000
4 hours",https://ikman.lk/en/ad/toyota-raize-z-2025-for-sale-gampaha-59,2025,Toyota,Raize
"Toyota Premio 2016
139,000 km
Colombo, Cars
Rs 16,500,000
4 hours",16500000,"Toyota Premio 2016
139,000 km
Colombo, Cars
Rs 16,500,000
4 hours",https://ikman.lk/en/ad/toyota-premio-2016-for-sale-colombo-678,2016,Toyota,Premio
"Suzuki Wagon R Custom Z 2025
6,100 km
Gampaha, Cars
Rs 8,725,000
4 hours",8725000,"Suzuki Wagon R Custom Z 2025
6,100 km
Gampaha, Cars
Rs 8,725,000
4 hours",https://ikman.lk/en/ad/suzuki-wagon-r-custom-z-2025-for-sale-gampaha-93,2025,Suzuki,Wagon
"Mitsubishi i-MiEV 2013
90,000 km
Gampaha, Cars
Rs 3,500,000
4 hours",3500000,"Mitsubishi i-MiEV 2013
90,000 km
Gampaha, Cars
Rs 3,500,000
4 hours",https://ikman.lk/en/ad/mitsubishi-i-miev-2013-for-sale-gampaha-1,2013,Mitsubishi,i-MiEV
"Suzuki Wagon R Stingray 2018
109,000 km
Gampaha, Cars
Rs 6,650,000
4 hours",6650000,"Suzuki Wagon R Stingray 2018
109,000 km
Gampaha, Cars
Rs 6,650,000
4 hours",https://ikman.lk/en/ad/suzuki-wagon-r-stingray-2018-for-sale-gampaha-2166,2018,Suzuki,Wagon
"Kia Sorento 2011
162,000 km
Colombo, Cars
Rs 10,000,000
4 hours",10000000,"Kia Sorento 2011
162,000 km
Colombo, Cars
Rs 10,000,000
4 hours",https://ikman.lk/en/ad/kia-sorento-2011-for-sale-colombo-1259,2011,Kia,Sorento
"Land Rover Defender P300 Highest Spec 2024
15,000 km
MEMBER
Colombo, Cars
Rs 68,500,000
4 hours",68500000,"Land Rover Defender P300 Highest Spec 2024
15,000 km
MEMBER
Colombo, Cars
Rs 68,500,000
4 hours",https://ikman.lk/en/ad/land-rover-defender-p300-highest-spec-2024-for-sale-colombo,2024,Other,Unknown
"Mahindra Bolero 2006
85,000 km
Kandy, Cars
Rs 2,150,000
4 hours",2150000,"Mahindra Bolero 2006
85,000 km
Kandy, Cars
Rs 2,150,000
4 hours",https://ikman.lk/en/ad/mahindra-bolero-pickup-2006-for-sale-kandy,2006,Other,Unknown
"Toyota Vitz 2016
158,000 km
Matara, Cars
Rs 6,800,000
4 hours",6800000,"Toyota Vitz 2016
158,000 km
Matara, Cars
Rs 6,800,000
4 hours",https://ikman.lk/en/ad/toyota-vitz-2016-for-sale-matara-5,2016,Toyota,Vitz
"Nissan ROOX HIGHWAY STAR X Brand-New 2024
0 km
MEMBER
Colombo, Cars
Rs 8,750,000
4 hours",8750000,"Nissan ROOX HIGHWAY STAR X Brand-New 2024
0 km
MEMBER
Colombo, Cars
Rs 8,750,000
4 hours",https://ikman.lk/en/ad/nissan-roox-highway-star-x-brand-new-2024-for-sale-colombo-2,2024,Nissan,ROOX
"Nissan Dayz Highway Star PrPilot 2025
0 km
MEMBER
Gampaha, Cars
Rs 8,850,000
4 hours",8850000,"Nissan Dayz Highway Star PrPilot 2025
0 km
MEMBER
Gampaha, Cars
Rs 8,850,000
4 hours",https://ikman.lk/en/ad/nissan-dayz-highway-star-prpilot-2025-for-sale-gampaha-7,2025,Nissan,Dayz
"Nissan ROOX HIGHWAY STAR X Highest Spec 2024
0 km
MEMBER
Colombo, Cars
Rs 8,675,000
4 hours",8675000,"Nissan ROOX HIGHWAY STAR X Highest Spec 2024
0 km
MEMBER
Colombo, Cars
Rs 8,675,000
4 hours",https://ikman.lk/en/ad/nissan-roox-highway-star-x-highest-spec-2024-for-sale-colombo,2024,Nissan,ROOX
"Suzuki Swift 2005
148,282 km
MEMBER
Colombo, Cars
Rs 3,995,000
4 hours",3995000,"Suzuki Swift 2005
148,282 km
MEMBER
Colombo, Cars
Rs 3,995,000
4 hours",https://ikman.lk/en/ad/suzuki-swift-2005-for-sale-colombo-854,2005,Suzuki,Swift
"Toyota Land Cruiser Prado TX 2008
143,000 km
Gampaha, Cars
Rs 16,800,000
4 hours",16800000,"Toyota Land Cruiser Prado TX 2008
143,000 km
Gampaha, Cars
Rs 16,800,000
4 hours",https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx-2008-for-sale-gampaha,2008,Toyota,Land
"Land Rover Discovery 4 2016
51,000 km
Kandy, Cars
Rs 36,000,000
5 hours",36000000,"Land Rover Discovery 4 2016
51,000 km
Kandy, Cars
Rs 36,000,000
5 hours",https://ikman.lk/en/ad/land-rover-discovery-4-2016-for-sale-kandy,2016,Other,Unknown
"Toyota Hilux Travo Overland + 2026
0 km
MEMBER
Colombo, Cars
Rs 29,800,000
5 hours",29800000,"Toyota Hilux Travo Overland + 2026
0 km
MEMBER
Colombo, Cars
Rs 29,800,000
5 hours",https://ikman.lk/en/ad/toyota-hilux-travo-overland-2026-for-sale-colombo-7,2026,Toyota,Hilux
"Mitsubishi L200 Triton GLS Premium 2020
12,790 km
MEMBER
Colombo, Cars
Rs 21,875,000
5 hours",21875000,"Mitsubishi L200 Triton GLS Premium 2020
12,790 km
MEMBER
Colombo, Cars
Rs 21,875,000
5 hours",https://ikman.lk/en/ad/mitsubishi-l200-triton-gls-premium-2020-for-sale-colombo-5,2020,Mitsubishi,L200
"Kia Sonet GTX Plus 2026
0 km
MEMBER
Colombo, Cars
Rs 12,250,000
5 hours",12250000,"Kia Sonet GTX Plus 2026
0 km
MEMBER
Colombo, Cars
Rs 12,250,000
5 hours",https://ikman.lk/en/ad/kia-sonet-gtx-plus-2026-for-sale-colombo-38,2026,Kia,Sonet
"Toyota Harrier 2017
129,500 km
Kalutara, Cars
Rs 22,500,000
5 hours",22500000,"Toyota Harrier 2017
129,500 km
Kalutara, Cars
Rs 22,500,000
5 hours",https://ikman.lk/en/ad/toyota-harrier-2017-for-sale-kalutara-1,2017,Toyota,Harrier
"Suzuki Wagon R FZ Safety 2017
170,000 km
Gampaha, Cars
Rs 6,550,000
5 hours",6550000,"Suzuki Wagon R FZ Safety 2017
170,000 km
Gampaha, Cars
Rs 6,550,000
5 hours",https://ikman.lk/en/ad/suzuki-wagon-r-fz-mh55s-safety-2017-for-sale-gampaha,2017,Suzuki,Wagon
"Toyota Hilux TRAVO OVERLAND P+ 2025
0 km
MEMBER
Puttalam, Cars
Rs 28,300,000
5 hours",28300000,"Toyota Hilux TRAVO OVERLAND P+ 2025
0 km
MEMBER
Puttalam, Cars
Rs 28,300,000
5 hours",https://ikman.lk/en/ad/toyota-hilux-travo-overland-p-2025-for-sale-puttalam,2025,Toyota,Hilux
"BMW X1 low mileage pearl 2019
37,000 km
MEMBER
Colombo, Cars
Rs 17,600,000
5 hours",17600000,"BMW X1 low mileage pearl 2019
37,000 km
MEMBER
Colombo, Cars
Rs 17,600,000
5 hours",https://ikman.lk/en/ad/bmw-x1-low-mileage-pearl-2019-for-sale-colombo,2019,BMW,X1
"Toyota Raize Z Modelista 2024
7,800 km
MEMBER
Colombo, Cars
Rs 14,175,000
5 hours",14175000,"Toyota Raize Z Modelista 2024
7,800 km
MEMBER
Colombo, Cars
Rs 14,175,000
5 hours",https://ikman.lk/en/ad/toyota-raize-z-modelista-2024-for-sale-colombo-2,2024,Toyota,Raize
"Toyota Roomy Custom GT 360 Camera 2025
0 km
MEMBER
Gampaha, Cars
Rs 11,250,000
5 hours",11250000,"Toyota Roomy Custom GT 360 Camera 2025
0 km
MEMBER
Gampaha, Cars
Rs 11,250,000
5 hours",https://ikman.lk/en/ad/toyota-roomy-custom-gt-360-camera-2025-for-sale-gampaha-2,2025,Toyota,Roomy
"Suzuki Alto L Grade Safety 2024
9,000 km
MEMBER
Gampaha, Cars
Rs 6,750,000
5 hours",6750000,"Suzuki Alto L Grade Safety 2024
9,000 km
MEMBER
Gampaha, Cars
Rs 6,750,000
5 hours",https://ikman.lk/en/ad/suzuki-alto-l-grade-safety-2024-for-sale-gampaha-14,2024,Suzuki,Alto
"Toyota Premio G Super 2013
165,000 km
Colombo, Cars
Rs 10,500,000
5 hours",10500000,"Toyota Premio G Super 2013
165,000 km
Colombo, Cars
Rs 10,500,000
5 hours",https://ikman.lk/en/ad/toyota-premio-g-super-2013-for-sale-colombo-1,2013,Toyota,Premio
"Kia Carnival 2015
150,000 km
Colombo, Cars
Rs 16,500,000
5 hours",16500000,"Kia Carnival 2015
150,000 km
Colombo, Cars
Rs 16,500,000
5 hours",https://ikman.lk/en/ad/kia-carnival-limited-edition-2015-for-sale-colombo-1,2015,Kia,Carnival
"Volkswagen Polo R-Line 2022
29,000 km
MEMBER
Colombo, Cars
Rs 12,775,000
5 hours",12775000,"Volkswagen Polo R-Line 2022
29,000 km
MEMBER
Colombo, Cars
Rs 12,775,000
5 hours",https://ikman.lk/en/ad/volkswagen-polo-r-line-2022-for-sale-colombo-4,2022,Other,Unknown
"Suzuki Alto L Grade Safety 2024
1,500 km
MEMBER
Gampaha, Cars
Rs 6,750,000
5 hours",6750000,"Suzuki Alto L Grade Safety 2024
1,500 km
MEMBER
Gampaha, Cars
Rs 6,750,000
5 hours",https://ikman.lk/en/ad/suzuki-alto-l-grade-safety-2024-for-sale-gampaha-13,2024,Suzuki,Alto
"Perodua Viva Elite 2012
134,562 km
Matara, Cars
Rs 4,450,000
5 hours",4450000,"Perodua Viva Elite 2012
134,562 km
Matara, Cars
Rs 4,450,000
5 hours",https://ikman.lk/en/ad/perodua-viva-elite-2012-for-sale-matara-118,2012,Other,Unknown
"Suzuki Swift 2007
74,000 km
Colombo, Cars
Rs 4,625,000
5 hours",4625000,"Suzuki Swift 2007
74,000 km
Colombo, Cars
Rs 4,625,000
5 hours",https://ikman.lk/en/ad/suzuki-swift-2007-for-sale-colombo-1087,2007,Suzuki,Swift
"Toyota Roomy G 2023
21,000 km
MEMBER
Gampaha, Cars
Rs 9,390,000
5 hours",9390000,"Toyota Roomy G 2023
21,000 km
MEMBER
Gampaha, Cars
Rs 9,390,000
5 hours",https://ikman.lk/en/ad/toyota-roomy-g-2023-for-sale-gampaha-19,2023,Toyota,Roomy
"Daihatsu Mira ES X Grade Safety 2024
2,500 km
MEMBER
Gampaha, Cars
Rs 6,950,000
5 hours",6950000,"Daihatsu Mira ES X Grade Safety 2024
2,500 km
MEMBER
Gampaha, Cars
Rs 6,950,000
5 hours",https://ikman.lk/en/ad/daihatsu-mira-es-x-grade-safety-2024-for-sale-gampaha-1,2024,Other,Unknown
"Toyota Corolla 106 1992
160,000 km
Gampaha, Cars
Rs 2,475,000
5 hours",2475000,"Toyota Corolla 106 1992
160,000 km
Gampaha, Cars
Rs 2,475,000
5 hours",https://ikman.lk/en/ad/toyota-corolla-106-1992-for-sale-gampaha,1992,Toyota,Corolla
"Daihatsu Mira ES L Grade Safety 2025
1,500 km
MEMBER
Gampaha, Cars
Rs 6,800,000
5 hours",6800000,"Daihatsu Mira ES L Grade Safety 2025
1,500 km
MEMBER
Gampaha, Cars
Rs 6,800,000
5 hours",https://ikman.lk/en/ad/daihatsu-mira-es-l-grade-safety-2025-for-sale-gampaha,2025,Other,Unknown
"BMW i8 M-Sport 2018
30,000 km
Gampaha, Cars
Rs 32,500,000
5 hours",32500000,"BMW i8 M-Sport 2018
30,000 km
Gampaha, Cars
Rs 32,500,000
5 hours",https://ikman.lk/en/ad/bmw-i8-m-sport-2018-for-sale-gampaha,2018,BMW,i8
"BMW 523i M Sport 2023
6,800 km
MEMBER
Colombo, Cars
Rs 59,500,000
5 hours",59500000,"BMW 523i M Sport 2023
6,800 km
MEMBER
Colombo, Cars
Rs 59,500,000
5 hours",https://ikman.lk/en/ad/bmw-523i-m-sport-2023-for-sale-colombo-8,2023,BMW,523i
"Toyota Corolla 141 2008
174,000 km
Colombo, Cars
Rs 6,650,000
5 hours",6650000,"Toyota Corolla 141 2008
174,000 km
Colombo, Cars
Rs 6,650,000
5 hours",https://ikman.lk/en/ad/toyota-corolla-141-2008-for-sale-colombo-2113,2008,Toyota,Corolla
"Suzuki Wagon R FX Safety 2024
8,000 km
MEMBER
Gampaha, Cars
Rs 7,350,000
5 hours",7350000,"Suzuki Wagon R FX Safety 2024
8,000 km
MEMBER
Gampaha, Cars
Rs 7,350,000
5 hours",https://ikman.lk/en/ad/suzuki-wagon-r-fx-safety-2024-for-sale-gampaha-164,2024,Suzuki,Wagon
"Honda Vezel ORANGE PACKAG 2014
134,190 km
MEMBER
Colombo, Cars
Rs 8,950,000
5 hours",8950000,"Honda Vezel ORANGE PACKAG 2014
134,190 km
MEMBER
Colombo, Cars
Rs 8,950,000
5 hours",https://ikman.lk/en/ad/honda-vezel-orange-packag-2014-for-sale-colombo-16,2014,Honda,Vezel
"Suzuki Wagon R FZ 2018
99,000 km
Colombo, Cars
Rs 6,475,000
5 hours",6475000,"Suzuki Wagon R FZ 2018
99,000 km
Colombo, Cars
Rs 6,475,000
5 hours",https://ikman.lk/en/ad/suzuki-wagon-r-fz-2018-for-sale-colombo-1264,2018,Suzuki,Wagon
"DFSK Glory 580 Luxury 2021
36,000 km
MEMBER
Gampaha, Cars
Rs 8,100,000
5 hours",8100000,"DFSK Glory 580 Luxury 2021
36,000 km
MEMBER
Gampaha, Cars
Rs 8,100,000
5 hours",https://ikman.lk/en/ad/dfsk-glory-580-luxury-2021-for-sale-gampaha,2021,Other,Unknown
"Mercedes Benz CLA 200 Premium Plus 2019
32,300 km
Kalutara, Cars
Rs 22,900,000
5 hours",22900000,"Mercedes Benz CLA 200 Premium Plus 2019
32,300 km
Kalutara, Cars
Rs 22,900,000
5 hours",https://ikman.lk/en/ad/mercedes-benz-cla-200-premium-plus-2019-for-sale-kalutara-1,2019,Mercedes,Benz
